clip,frame,source,orig_x,orig_y,orig_w,orig_h,orig_cx,orig_cy,x,y,w,h,confidence,notes,track_id,rank,verified_score,det_x,det_y,det_w,det_h,visible
7bd296cd-c800-4be9-ab0f-07e8d68cb648,585,vision_verified_next_batch_v1,68.0,228.0,6.0,6.0,71.0,231.0,34.0,114.0,3.0,3.0,high,vision accepted range 437-588; target_7bd_late,,7.0,13.736105,34.0,114.0,3.0,3.0,1
7bd296cd-c800-4be9-ab0f-07e8d68cb648,586,vision_verified_next_batch_v1,62.0,232.0,6.0,6.0,65.0,235.0,31.0,116.0,3.0,3.0,high,vision accepted range 437-588; target_7bd_late,,6.0,11.754727,31.0,116.0,3.0,3.0,1
7bd296cd-c800-4be9-ab0f-07e8d68cb648,587,vision_verified_next_batch_v1,56.0,232.0,6.0,6.0,59.0,235.0,28.0,116.0,3.0,3.0,high,vision accepted range 437-588; target_7bd_late,,1.0,20.532714,28.0,116.0,3.0,3.0,1
7bd296cd-c800-4be9-ab0f-07e8d68cb648,588,vision_verified_next_batch_v1,40.0,232.0,6.0,6.0,43.0,235.0,20.0,116.0,3.0,3.0,high,vision accepted range 437-588; target_7bd_late,,1.0,25.131898,20.0,116.0,3.0,3.0,1
7bd296cd-c800-4be9-ab0f-07e8d68cb648,589,vision_template_tail_v1,12.0,222.0,26.0,26.0,25.0,235.0,6.0,111.0,13.0,13.0,medium_high,tail_template_verified_score_0.878,,,,6.0,111.0,13.0,13.0,1
7bd296cd-c800-4be9-ab0f-07e8d68cb648,590,vision_template_tail_v1,12.0,222.0,26.0,26.0,25.0,235.0,6.0,111.0,13.0,13.0,medium_high,tail_template_verified_score_0.923,,,,6.0,111.0,13.0,13.0,1
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,594,vision_verified_next_batch_v1,148.0,180.0,24.0,24.0,160.0,192.0,74.0,90.0,12.0,12.0,medium_high,vision accepted range 594-605; target_e271_pre,,2.0,23.247746,74.0,90.0,12.0,12.0,1
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,595,vision_verified_next_batch_v1,150.0,178.0,24.0,24.0,162.0,190.0,75.0,89.0,12.0,12.0,medium_high,vision accepted range 594-605; target_e271_pre,,3.0,18.903111,75.0,89.0,12.0,12.0,1
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,596,vision_verified_next_batch_v1,142.0,180.0,24.0,24.0,154.0,192.0,71.0,90.0,12.0,12.0,medium_high,vision accepted range 594-605; target_e271_pre,,1.0,24.011568,71.0,90.0,12.0,12.0,1
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,597,vision_verified_next_batch_v1,146.0,180.0,24.0,24.0,158.0,192.0,73.0,90.0,12.0,12.0,medium_high,vision accepted range 594-605; target_e271_pre,,1.0,29.878256,73.0,90.0,12.0,12.0,1
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,598,vision_verified_next_batch_v1,148.0,180.0,24.0,24.0,160.0,192.0,74.0,90.0,12.0,12.0,medium_high,vision accepted range 594-605; target_e271_pre,,2.0,23.915795,74.0,90.0,12.0,12.0,1
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,599,vision_verified_next_batch_v1,142.0,180.0,24.0,24.0,154.0,192.0,71.0,90.0,12.0,12.0,medium_high,vision accepted range 594-605; target_e271_pre,,1.0,30.84518,71.0,90.0,12.0,12.0,1
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,600,vision_verified_next_batch_v1,142.0,178.0,24.0,24.0,154.0,190.0,71.0,89.0,12.0,12.0,medium_high,vision accepted range 594-605; target_e271_pre,,2.0,25.816089,71.0,89.0,12.0,12.0,1
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,601,vision_verified_next_batch_v1,144.0,180.0,24.0,24.0,156.0,192.0,72.0,90.0,12.0,12.0,medium_high,vision accepted range 594-605; target_e271_pre,,2.0,27.222286,72.0,90.0,12.0,12.0,1
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,602,vision_verified_next_batch_v1,144.0,178.0,24.0,24.0,156.0,190.0,72.0,89.0,12.0,12.0,medium_high,vision accepted range 594-605; target_e271_pre,,4.0,24.861055,72.0,89.0,12.0,12.0,1
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,603,vision_verified_next_batch_v1,162.0,186.0,6.0,6.0,165.0,189.0,81.0,93.0,3.0,3.0,medium_high,vision accepted range 594-605; target_e271_pre,,2.0,21.014056,81.0,93.0,3.0,3.0,1
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,604,vision_verified_next_batch_v1,144.0,192.0,10.0,10.0,149.0,197.0,72.0,96.0,5.0,5.0,medium_high,vision accepted range 594-605; target_e271_pre,,1.0,20.622078,72.0,96.0,5.0,5.0,1
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,605,vision_verified_next_batch_v1,144.0,178.0,24.0,24.0,156.0,190.0,72.0,89.0,12.0,12.0,medium_high,vision accepted range 594-605; target_e271_pre,,3.0,10.843561,72.0,89.0,12.0,12.0,1
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,622,vision_verified_next_batch_v1,134.0,172.0,24.0,24.0,146.0,184.0,67.0,86.0,12.0,12.0,medium_high,vision accepted range 622-649; target_e271_late,,1.0,19.710658,67.0,86.0,12.0,12.0,1
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,623,vision_verified_next_batch_v1,134.0,170.0,24.0,24.0,146.0,182.0,67.0,85.0,12.0,12.0,medium_high,vision accepted range 622-649; target_e271_late,,1.0,19.483258,67.0,85.0,12.0,12.0,1
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,624,vision_verified_next_batch_v1,132.0,172.0,24.0,24.0,144.0,184.0,66.0,86.0,12.0,12.0,medium_high,vision accepted range 622-649; target_e271_late,,1.0,22.870573,66.0,86.0,12.0,12.0,1
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,625,vision_verified_next_batch_v1,128.0,188.0,6.0,6.0,131.0,191.0,64.0,94.0,3.0,3.0,medium_high,vision accepted range 622-649; target_e271_late,,2.0,12.356896,64.0,94.0,3.0,3.0,1
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,626,vision_verified_next_batch_v1,136.0,184.0,10.0,10.0,141.0,189.0,68.0,92.0,5.0,5.0,medium_high,vision accepted range 622-649; target_e271_late,,1.0,25.503203,68.0,92.0,5.0,5.0,1
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,627,vision_verified_next_batch_v1,138.0,172.0,24.0,24.0,150.0,184.0,69.0,86.0,12.0,12.0,medium_high,vision accepted range 622-649; target_e271_late,,2.0,29.132186,69.0,86.0,12.0,12.0,1
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,628,vision_verified_next_batch_v1,140.0,172.0,24.0,24.0,152.0,184.0,70.0,86.0,12.0,12.0,medium_high,vision accepted range 622-649; target_e271_late,,2.0,22.061901,70.0,86.0,12.0,12.0,1
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,629,vision_verified_next_batch_v1,136.0,184.0,10.0,10.0,141.0,189.0,68.0,92.0,5.0,5.0,medium_high,vision accepted range 622-649; target_e271_late,,1.0,30.429872,68.0,92.0,5.0,5.0,1
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,630,vision_verified_next_batch_v1,134.0,170.0,24.0,24.0,146.0,182.0,67.0,85.0,12.0,12.0,medium_high,vision accepted range 622-649; target_e271_late,,2.0,23.692901,67.0,85.0,12.0,12.0,1
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,631,vision_verified_next_batch_v1,134.0,172.0,24.0,24.0,146.0,184.0,67.0,86.0,12.0,12.0,medium_high,vision accepted range 622-649; target_e271_late,,1.0,25.807007,67.0,86.0,12.0,12.0,1
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,632,vision_verified_next_batch_v1,136.0,172.0,24.0,24.0,148.0,184.0,68.0,86.0,12.0,12.0,medium_high,vision accepted range 622-649; target_e271_late,,1.0,32.314145,68.0,86.0,12.0,12.0,1
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,633,vision_verified_next_batch_v1,138.0,172.0,24.0,24.0,150.0,184.0,69.0,86.0,12.0,12.0,medium_high,vision accepted range 622-649; target_e271_late,,2.0,25.892982,69.0,86.0,12.0,12.0,1
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,634,vision_verified_next_batch_v1,132.0,174.0,24.0,24.0,144.0,186.0,66.0,87.0,12.0,12.0,medium_high,vision accepted range 622-649; target_e271_late,,1.0,33.252841,66.0,87.0,12.0,12.0,1
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,635,vision_verified_next_batch_v1,124.0,194.0,6.0,6.0,127.0,197.0,62.0,97.0,3.0,3.0,medium_high,vision accepted range 622-649; target_e271_late,,2.0,22.603198,62.0,97.0,3.0,3.0,1
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,636,vision_verified_next_batch_v1,132.0,174.0,24.0,24.0,144.0,186.0,66.0,87.0,12.0,12.0,medium_high,vision accepted range 622-649; target_e271_late,,2.0,27.859287,66.0,87.0,12.0,12.0,1
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,637,vision_verified_next_batch_v1,130.0,174.0,24.0,24.0,142.0,186.0,65.0,87.0,12.0,12.0,medium_high,vision accepted range 622-649; target_e271_late,,1.0,31.691535,65.0,87.0,12.0,12.0,1
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,638,vision_verified_next_batch_v1,130.0,174.0,24.0,24.0,142.0,186.0,65.0,87.0,12.0,12.0,medium_high,vision accepted range 622-649; target_e271_late,,2.0,26.169305,65.0,87.0,12.0,12.0,1
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,639,vision_verified_next_batch_v1,124.0,178.0,24.0,24.0,136.0,190.0,62.0,89.0,12.0,12.0,medium_high,vision accepted range 622-649; target_e271_late,,1.0,31.078908,62.0,89.0,12.0,12.0,1
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,640,vision_verified_next_batch_v1,120.0,194.0,6.0,6.0,123.0,197.0,60.0,97.0,3.0,3.0,medium_high,vision accepted range 622-649; target_e271_late,,2.0,22.602422,60.0,97.0,3.0,3.0,1
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,641,vision_verified_next_batch_v1,128.0,176.0,24.0,24.0,140.0,188.0,64.0,88.0,12.0,12.0,medium_high,vision accepted range 622-649; target_e271_late,,2.0,25.687573,64.0,88.0,12.0,12.0,1
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,642,vision_verified_next_batch_v1,126.0,178.0,24.0,24.0,138.0,190.0,63.0,89.0,12.0,12.0,medium_high,vision accepted range 622-649; target_e271_late,,2.0,30.998585,63.0,89.0,12.0,12.0,1
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,643,vision_verified_next_batch_v1,126.0,194.0,6.0,6.0,129.0,197.0,63.0,97.0,3.0,3.0,medium_high,vision accepted range 622-649; target_e271_late,,2.0,24.864486,63.0,97.0,3.0,3.0,1
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,644,vision_verified_next_batch_v1,126.0,178.0,24.0,24.0,138.0,190.0,63.0,89.0,12.0,12.0,medium_high,vision accepted range 622-649; target_e271_late,,2.0,27.709144,63.0,89.0,12.0,12.0,1
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,645,vision_verified_next_batch_v1,128.0,176.0,24.0,24.0,140.0,188.0,64.0,88.0,12.0,12.0,medium_high,vision accepted range 622-649; target_e271_late,,2.0,21.234049,64.0,88.0,12.0,12.0,1
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,646,vision_verified_next_batch_v1,120.0,180.0,24.0,24.0,132.0,192.0,60.0,90.0,12.0,12.0,medium_high,vision accepted range 622-649; target_e271_late,,1.0,26.344538,60.0,90.0,12.0,12.0,1
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,647,vision_verified_next_batch_v1,118.0,182.0,24.0,24.0,130.0,194.0,59.0,91.0,12.0,12.0,medium_high,vision accepted range 622-649; target_e271_late,,1.0,27.918761,59.0,91.0,12.0,12.0,1
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,648,vision_verified_next_batch_v1,116.0,182.0,24.0,24.0,128.0,194.0,58.0,91.0,12.0,12.0,medium_high,vision accepted range 622-649; target_e271_late,,2.0,21.841776,58.0,91.0,12.0,12.0,1
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,649,vision_verified_next_batch_v1,116.0,182.0,24.0,24.0,128.0,194.0,58.0,91.0,12.0,12.0,medium_high,vision accepted range 622-649; target_e271_late,,1.0,24.971536,58.0,91.0,12.0,12.0,1
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,650,vision_template_tail_v1,113.0,179.0,30.0,30.0,128.0,194.0,56.5,89.5,15.0,15.0,high,tail_template_verified_score_1.000,,,,56.5,89.5,15.0,15.0,1
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,651,vision_template_tail_v1,112.0,179.0,30.0,30.0,127.0,194.0,56.0,89.5,15.0,15.0,high,tail_template_verified_score_0.868,,,,56.0,89.5,15.0,15.0,1
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,652,vision_template_tail_v1,120.0,179.0,30.0,30.0,135.0,194.0,60.0,89.5,15.0,15.0,high,tail_template_verified_score_0.880,,,,60.0,89.5,15.0,15.0,1
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,653,vision_template_tail_v1,120.0,179.0,30.0,30.0,135.0,194.0,60.0,89.5,15.0,15.0,high,tail_template_verified_score_0.927,,,,60.0,89.5,15.0,15.0,1
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,654,vision_template_tail_v1,124.0,179.0,30.0,30.0,139.0,194.0,62.0,89.5,15.0,15.0,high,tail_template_verified_score_0.916,,,,62.0,89.5,15.0,15.0,1
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,655,vision_template_tail_v1,124.0,179.0,30.0,30.0,139.0,194.0,62.0,89.5,15.0,15.0,high,tail_template_verified_score_0.949,,,,62.0,89.5,15.0,15.0,1
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,656,vision_template_tail_v1,128.0,179.0,30.0,30.0,143.0,194.0,64.0,89.5,15.0,15.0,high,tail_template_verified_score_0.954,,,,64.0,89.5,15.0,15.0,1
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,657,vision_template_tail_v1,131.0,179.0,30.0,30.0,146.0,194.0,65.5,89.5,15.0,15.0,high,tail_template_verified_score_0.978,,,,65.5,89.5,15.0,15.0,1
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,658,vision_template_tail_v1,131.0,179.0,30.0,30.0,146.0,194.0,65.5,89.5,15.0,15.0,high,tail_template_verified_score_0.986,,,,65.5,89.5,15.0,15.0,1
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,659,vision_template_tail_v1,135.0,179.0,30.0,30.0,150.0,194.0,67.5,89.5,15.0,15.0,high,tail_template_verified_score_0.985,,,,67.5,89.5,15.0,15.0,1
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,660,vision_template_tail_v1,135.0,179.0,30.0,30.0,150.0,194.0,67.5,89.5,15.0,15.0,high,tail_template_verified_score_0.991,,,,67.5,89.5,15.0,15.0,1
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,661,vision_template_tail_v1,138.0,179.0,30.0,30.0,153.0,194.0,69.0,89.5,15.0,15.0,high,tail_template_verified_score_0.994,,,,69.0,89.5,15.0,15.0,1
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,662,vision_template_tail_v1,141.0,179.0,30.0,30.0,156.0,194.0,70.5,89.5,15.0,15.0,high,tail_template_verified_score_0.993,,,,70.5,89.5,15.0,15.0,1
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,663,vision_template_tail_v1,141.0,179.0,30.0,30.0,156.0,194.0,70.5,89.5,15.0,15.0,high,tail_template_verified_score_0.995,,,,70.5,89.5,15.0,15.0,1
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,664,vision_template_tail_v1,144.0,179.0,30.0,30.0,159.0,194.0,72.0,89.5,15.0,15.0,high,tail_template_verified_score_0.994,,,,72.0,89.5,15.0,15.0,1
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,665,vision_template_tail_v1,144.0,179.0,30.0,30.0,159.0,194.0,72.0,89.5,15.0,15.0,high,tail_template_verified_score_0.997,,,,72.0,89.5,15.0,15.0,1
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,666,vision_template_tail_v1,148.0,179.0,30.0,30.0,163.0,194.0,74.0,89.5,15.0,15.0,high,tail_template_verified_score_0.995,,,,74.0,89.5,15.0,15.0,1
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,667,vision_template_tail_v1,151.0,179.0,30.0,30.0,166.0,194.0,75.5,89.5,15.0,15.0,high,tail_template_verified_score_0.992,,,,75.5,89.5,15.0,15.0,1
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,668,vision_template_tail_v1,151.0,179.0,30.0,30.0,166.0,194.0,75.5,89.5,15.0,15.0,high,tail_template_verified_score_0.995,,,,75.5,89.5,15.0,15.0,1
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,669,vision_template_tail_v1,153.0,178.0,30.0,30.0,168.0,193.0,76.5,89.0,15.0,15.0,high,tail_template_verified_score_0.993,,,,76.5,89.0,15.0,15.0,1
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,670,vision_template_tail_v1,153.0,178.0,30.0,30.0,168.0,193.0,76.5,89.0,15.0,15.0,high,tail_template_verified_score_0.996,,,,76.5,89.0,15.0,15.0,1
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,671,vision_template_tail_v1,156.0,178.0,30.0,30.0,171.0,193.0,78.0,89.0,15.0,15.0,high,tail_template_verified_score_0.996,,,,78.0,89.0,15.0,15.0,1
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,672,vision_template_tail_v1,159.0,178.0,30.0,30.0,174.0,193.0,79.5,89.0,15.0,15.0,high,tail_template_verified_score_0.995,,,,79.5,89.0,15.0,15.0,1
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,673,vision_template_tail_v1,159.0,178.0,30.0,30.0,174.0,193.0,79.5,89.0,15.0,15.0,high,tail_template_verified_score_0.997,,,,79.5,89.0,15.0,15.0,1
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,674,vision_template_tail_v1,161.0,178.0,30.0,30.0,176.0,193.0,80.5,89.0,15.0,15.0,high,tail_template_verified_score_0.994,,,,80.5,89.0,15.0,15.0,1
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,675,vision_template_tail_v1,161.0,178.0,30.0,30.0,176.0,193.0,80.5,89.0,15.0,15.0,high,tail_template_verified_score_0.996,,,,80.5,89.0,15.0,15.0,1
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,676,vision_template_tail_v1,164.0,178.0,30.0,30.0,179.0,193.0,82.0,89.0,15.0,15.0,high,tail_template_verified_score_0.994,,,,82.0,89.0,15.0,15.0,1
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,677,vision_template_tail_v1,166.0,177.0,30.0,30.0,181.0,192.0,83.0,88.5,15.0,15.0,high,tail_template_verified_score_0.997,,,,83.0,88.5,15.0,15.0,1
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,678,vision_template_tail_v1,166.0,177.0,30.0,30.0,181.0,192.0,83.0,88.5,15.0,15.0,high,tail_template_verified_score_0.998,,,,83.0,88.5,15.0,15.0,1
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,679,vision_template_tail_v1,168.0,177.0,30.0,30.0,183.0,192.0,84.0,88.5,15.0,15.0,high,tail_template_verified_score_0.996,,,,84.0,88.5,15.0,15.0,1
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,680,vision_template_tail_v1,168.0,177.0,30.0,30.0,183.0,192.0,84.0,88.5,15.0,15.0,high,tail_template_verified_score_0.997,,,,84.0,88.5,15.0,15.0,1
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,681,vision_template_tail_v1,171.0,177.0,30.0,30.0,186.0,192.0,85.5,88.5,15.0,15.0,high,tail_template_verified_score_0.994,,,,85.5,88.5,15.0,15.0,1
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,682,vision_template_tail_v1,172.0,176.0,30.0,30.0,187.0,191.0,86.0,88.0,15.0,15.0,high,tail_template_verified_score_0.997,,,,86.0,88.0,15.0,15.0,1
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,683,vision_template_tail_v1,172.0,176.0,30.0,30.0,187.0,191.0,86.0,88.0,15.0,15.0,high,tail_template_verified_score_0.998,,,,86.0,88.0,15.0,15.0,1
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,684,vision_template_tail_v1,174.0,176.0,30.0,30.0,189.0,191.0,87.0,88.0,15.0,15.0,high,tail_template_verified_score_0.996,,,,87.0,88.0,15.0,15.0,1
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,685,vision_template_tail_v1,174.0,176.0,30.0,30.0,189.0,191.0,87.0,88.0,15.0,15.0,high,tail_template_verified_score_0.997,,,,87.0,88.0,15.0,15.0,1
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,686,vision_template_tail_v1,176.0,175.0,30.0,30.0,191.0,190.0,88.0,87.5,15.0,15.0,high,tail_template_verified_score_0.994,,,,88.0,87.5,15.0,15.0,1
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,687,vision_template_tail_v1,178.0,175.0,30.0,30.0,193.0,190.0,89.0,87.5,15.0,15.0,high,tail_template_verified_score_0.998,,,,89.0,87.5,15.0,15.0,1
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,688,vision_template_tail_v1,178.0,175.0,30.0,30.0,193.0,190.0,89.0,87.5,15.0,15.0,high,tail_template_verified_score_0.999,,,,89.0,87.5,15.0,15.0,1
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,689,vision_template_tail_v1,179.0,174.0,30.0,30.0,194.0,189.0,89.5,87.0,15.0,15.0,high,tail_template_verified_score_0.996,,,,89.5,87.0,15.0,15.0,1
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,690,vision_template_tail_v1,179.0,174.0,30.0,30.0,194.0,189.0,89.5,87.0,15.0,15.0,high,tail_template_verified_score_0.997,,,,89.5,87.0,15.0,15.0,1
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,691,vision_template_tail_v1,181.0,174.0,30.0,30.0,196.0,189.0,90.5,87.0,15.0,15.0,high,tail_template_verified_score_0.996,,,,90.5,87.0,15.0,15.0,1
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,692,vision_template_tail_v1,182.0,173.0,30.0,30.0,197.0,188.0,91.0,86.5,15.0,15.0,high,tail_template_verified_score_0.997,,,,91.0,86.5,15.0,15.0,1
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,693,vision_template_tail_v1,182.0,173.0,30.0,30.0,197.0,188.0,91.0,86.5,15.0,15.0,high,tail_template_verified_score_0.998,,,,91.0,86.5,15.0,15.0,1
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,694,vision_template_tail_v1,184.0,173.0,30.0,30.0,199.0,188.0,92.0,86.5,15.0,15.0,high,tail_template_verified_score_0.995,,,,92.0,86.5,15.0,15.0,1
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,695,vision_template_tail_v1,184.0,173.0,30.0,30.0,199.0,188.0,92.0,86.5,15.0,15.0,high,tail_template_verified_score_0.997,,,,92.0,86.5,15.0,15.0,1
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,696,vision_template_tail_v1,185.0,172.0,30.0,30.0,200.0,187.0,92.5,86.0,15.0,15.0,high,tail_template_verified_score_0.997,,,,92.5,86.0,15.0,15.0,1
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,697,vision_template_tail_v1,187.0,172.0,30.0,30.0,202.0,187.0,93.5,86.0,15.0,15.0,high,tail_template_verified_score_0.996,,,,93.5,86.0,15.0,15.0,1
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,698,vision_template_tail_v1,187.0,172.0,30.0,30.0,202.0,187.0,93.5,86.0,15.0,15.0,high,tail_template_verified_score_0.998,,,,93.5,86.0,15.0,15.0,1
