clip,frame,source,orig_x,orig_y,orig_w,orig_h,orig_cx,orig_cy,x,y,w,h,det_x,det_y,det_w,det_h,visible,confidence,notes
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,567,vision_assisted_pre594_video_v1,145.82,174.82,36.0,36.0,163.82,192.82,72.91,87.41,18.0,18.0,72.91,87.41,18.0,18.0,1,medium,existing_tail_label
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,568,vision_assisted_pre594_video_v1,145.9,174.74,36.0,36.0,163.9,192.74,72.95,87.37,18.0,18.0,72.95,87.37,18.0,18.0,1,medium,existing_tail_label
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,569,vision_assisted_pre594_video_v1,145.98,174.68,36.0,36.0,163.98,192.68,72.99,87.34,18.0,18.0,72.99,87.34,18.0,18.0,1,medium,existing_tail_label
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,570,vision_assisted_pre594_video_v1,146.06,174.6,36.0,36.0,164.06,192.6,73.03,87.3,18.0,18.0,73.03,87.3,18.0,18.0,1,medium,existing_tail_label
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,571,vision_assisted_pre594_video_v1,145.16,174.54,36.0,36.0,163.16,192.54,72.58,87.27,18.0,18.0,72.58,87.27,18.0,18.0,1,medium,existing_tail_label
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,572,vision_assisted_pre594_video_v1,145.24,174.46,36.0,36.0,163.24,192.46,72.62,87.23,18.0,18.0,72.62,87.23,18.0,18.0,1,medium,existing_tail_label
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,573,vision_assisted_pre594_video_v1,145.32,174.4,36.0,36.0,163.32,192.4,72.66,87.2,18.0,18.0,72.66,87.2,18.0,18.0,1,medium,existing_tail_label
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,574,vision_assisted_pre594_video_v1,145.4,174.32,36.0,36.0,163.4,192.32,72.7,87.16,18.0,18.0,72.7,87.16,18.0,18.0,1,medium,existing_tail_label
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,575,vision_assisted_pre594_video_v1,145.48,174.26,36.0,36.0,163.48,192.26,72.74,87.13,18.0,18.0,72.74,87.13,18.0,18.0,1,medium,existing_tail_label
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,576,vision_assisted_pre594_video_v1,145.58,174.18,36.0,36.0,163.58,192.18,72.79,87.09,18.0,18.0,72.79,87.09,18.0,18.0,1,medium,existing_tail_label
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,577,vision_assisted_pre594_video_v1,145.66,174.12,36.0,36.0,163.66,192.12,72.83,87.06,18.0,18.0,72.83,87.06,18.0,18.0,1,medium,existing_tail_label
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,578,vision_assisted_pre594_video_v1,145.74,174.04,36.0,36.0,163.74,192.04,72.87,87.02,18.0,18.0,72.87,87.02,18.0,18.0,1,medium,existing_tail_label
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,579,vision_assisted_pre594_video_v1,144.82,173.98,36.0,36.0,162.82,191.98,72.41,86.99,18.0,18.0,72.41,86.99,18.0,18.0,1,medium,existing_tail_label
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,580,manual_tail_corrected_v4,134.0,176.0,34,30,151,191,67.0,88.0,17.0,15.0,67.0,88.0,17.0,15.0,1,medium_high,vision_manual_keyframe_interpolation_v4_tail_corrected
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,581,manual_tail_interp_v4,133.9,176.1,34.2,30.0,151.0,191.1,66.95,88.05,17.1,15.0,66.95,88.05,17.1,15.0,1,medium_high,vision_manual_keyframe_interpolation_v4_tail_corrected
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,582,manual_tail_interp_v4,133.8,176.2,34.4,30.0,151.0,191.2,66.9,88.1,17.2,15.0,66.9,88.1,17.2,15.0,1,medium_high,vision_manual_keyframe_interpolation_v4_tail_corrected
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,583,manual_tail_interp_v4,133.7,176.3,34.6,30.0,151.0,191.3,66.85,88.15,17.3,15.0,66.85,88.15,17.3,15.0,1,medium_high,vision_manual_keyframe_interpolation_v4_tail_corrected
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,584,manual_tail_interp_v4,133.6,176.4,34.8,30.0,151.0,191.4,66.8,88.2,17.4,15.0,66.8,88.2,17.4,15.0,1,medium_high,vision_manual_keyframe_interpolation_v4_tail_corrected
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,585,manual_tail_interp_v4,133.5,176.5,35.0,30.0,151.0,191.5,66.75,88.25,17.5,15.0,66.75,88.25,17.5,15.0,1,medium_high,vision_manual_keyframe_interpolation_v4_tail_corrected
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,586,manual_tail_interp_v4,133.4,176.6,35.2,30.0,151.0,191.6,66.7,88.3,17.6,15.0,66.7,88.3,17.6,15.0,1,medium_high,vision_manual_keyframe_interpolation_v4_tail_corrected
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,587,manual_tail_interp_v4,133.3,176.7,35.4,30.0,151.0,191.7,66.65,88.35,17.7,15.0,66.65,88.35,17.7,15.0,1,medium_high,vision_manual_keyframe_interpolation_v4_tail_corrected
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,588,manual_tail_interp_v4,133.2,176.8,35.6,30.0,151.0,191.8,66.6,88.4,17.8,15.0,66.6,88.4,17.8,15.0,1,medium_high,vision_manual_keyframe_interpolation_v4_tail_corrected
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,589,manual_tail_interp_v4,133.1,176.9,35.8,30.0,151.0,191.9,66.55,88.45,17.9,15.0,66.55,88.45,17.9,15.0,1,medium_high,vision_manual_keyframe_interpolation_v4_tail_corrected
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,590,manual_tail_interp_v4,133.0,177.0,36.0,30.0,151.0,192.0,66.5,88.5,18.0,15.0,66.5,88.5,18.0,15.0,1,medium_high,vision_manual_keyframe_interpolation_v4_tail_corrected
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,591,manual_tail_interp_v4,132.9,177.1,36.2,30.0,151.0,192.1,66.45,88.55,18.1,15.0,66.45,88.55,18.1,15.0,1,medium_high,vision_manual_keyframe_interpolation_v4_tail_corrected
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,592,manual_tail_interp_v4,132.8,177.2,36.4,30.0,151.0,192.2,66.4,88.6,18.2,15.0,66.4,88.6,18.2,15.0,1,medium_high,vision_manual_keyframe_interpolation_v4_tail_corrected
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,593,manual_tail_interp_v4,132.7,177.3,36.6,30.0,151.0,192.3,66.35,88.65,18.3,15.0,66.35,88.65,18.3,15.0,1,medium_high,vision_manual_keyframe_interpolation_v4_tail_corrected
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,594,manual_tail_interp_v4,132.6,177.4,36.8,30.0,151.0,192.4,66.3,88.7,18.4,15.0,66.3,88.7,18.4,15.0,1,medium_high,vision_manual_keyframe_interpolation_v4_tail_corrected
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,595,manual_tail_interp_v4,132.5,177.5,37.0,30.0,151.0,192.5,66.25,88.75,18.5,15.0,66.25,88.75,18.5,15.0,1,medium_high,vision_manual_keyframe_interpolation_v4_tail_corrected
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,596,manual_tail_interp_v4,132.4,177.6,37.2,30.0,151.0,192.6,66.2,88.8,18.6,15.0,66.2,88.8,18.6,15.0,1,medium_high,vision_manual_keyframe_interpolation_v4_tail_corrected
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,597,manual_tail_interp_v4,132.3,177.7,37.4,30.0,151.0,192.7,66.15,88.85,18.7,15.0,66.15,88.85,18.7,15.0,1,medium_high,vision_manual_keyframe_interpolation_v4_tail_corrected
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,598,manual_tail_interp_v4,132.2,177.8,37.6,30.0,151.0,192.8,66.1,88.9,18.8,15.0,66.1,88.9,18.8,15.0,1,medium_high,vision_manual_keyframe_interpolation_v4_tail_corrected
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,599,manual_tail_interp_v4,132.1,177.9,37.8,30.0,151.0,192.9,66.05,88.95,18.9,15.0,66.05,88.95,18.9,15.0,1,medium_high,vision_manual_keyframe_interpolation_v4_tail_corrected
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,600,manual_tail_corrected_v4,132.0,178.0,38.0,30.0,151.0,193.0,66.0,89.0,19.0,15.0,66.0,89.0,19.0,15.0,1,medium_high,vision_manual_keyframe_interpolation_v4_tail_corrected
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,601,manual_tail_interp_v4,131.5,177.8,38.0,29.9,150.5,192.75,65.75,88.9,19.0,14.95,65.75,88.9,19.0,14.95,1,medium_high,vision_manual_keyframe_interpolation_v4_tail_corrected
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,602,manual_tail_interp_v4,131.0,177.6,38.0,29.8,150.0,192.5,65.5,88.8,19.0,14.9,65.5,88.8,19.0,14.9,1,medium_high,vision_manual_keyframe_interpolation_v4_tail_corrected
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,603,manual_tail_interp_v4,130.5,177.4,38.0,29.7,149.5,192.25,65.25,88.7,19.0,14.85,65.25,88.7,19.0,14.85,1,medium_high,vision_manual_keyframe_interpolation_v4_tail_corrected
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,604,manual_tail_interp_v4,130.0,177.2,38.0,29.6,149.0,192.0,65.0,88.6,19.0,14.8,65.0,88.6,19.0,14.8,1,medium_high,vision_manual_keyframe_interpolation_v4_tail_corrected
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,605,manual_tail_interp_v4,129.5,177.0,38.0,29.5,148.5,191.75,64.75,88.5,19.0,14.75,64.75,88.5,19.0,14.75,1,medium_high,vision_manual_keyframe_interpolation_v4_tail_corrected
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,606,manual_tail_interp_v4,129.0,176.8,38.0,29.4,148.0,191.5,64.5,88.4,19.0,14.7,64.5,88.4,19.0,14.7,1,medium_high,vision_manual_keyframe_interpolation_v4_tail_corrected
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,607,manual_tail_interp_v4,128.5,176.6,38.0,29.3,147.5,191.25,64.25,88.3,19.0,14.65,64.25,88.3,19.0,14.65,1,medium_high,vision_manual_keyframe_interpolation_v4_tail_corrected
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,608,manual_tail_interp_v4,128.0,176.4,38.0,29.2,147.0,191.0,64.0,88.2,19.0,14.6,64.0,88.2,19.0,14.6,1,medium_high,vision_manual_keyframe_interpolation_v4_tail_corrected
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,609,manual_tail_interp_v4,127.5,176.2,38.0,29.1,146.5,190.75,63.75,88.1,19.0,14.55,63.75,88.1,19.0,14.55,1,medium_high,vision_manual_keyframe_interpolation_v4_tail_corrected
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,610,manual_tail_interp_v4,127.0,176.0,38.0,29.0,146.0,190.5,63.5,88.0,19.0,14.5,63.5,88.0,19.0,14.5,1,medium_high,vision_manual_keyframe_interpolation_v4_tail_corrected
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,611,manual_tail_interp_v4,126.5,175.8,38.0,28.9,145.5,190.25,63.25,87.9,19.0,14.45,63.25,87.9,19.0,14.45,1,high,vision_manual_keyframe_interpolation_v4_tail_corrected
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,612,manual_tail_interp_v4,126.0,175.6,38.0,28.8,145.0,190.0,63.0,87.8,19.0,14.4,63.0,87.8,19.0,14.4,1,high,vision_manual_keyframe_interpolation_v4_tail_corrected
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,613,manual_tail_interp_v4,125.5,175.4,38.0,28.7,144.5,189.75,62.75,87.7,19.0,14.35,62.75,87.7,19.0,14.35,1,high,vision_manual_keyframe_interpolation_v4_tail_corrected
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,614,manual_tail_interp_v4,125.0,175.2,38.0,28.6,144.0,189.5,62.5,87.6,19.0,14.3,62.5,87.6,19.0,14.3,1,high,vision_manual_keyframe_interpolation_v4_tail_corrected
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,615,manual_tail_interp_v4,124.5,175.0,38.0,28.5,143.5,189.25,62.25,87.5,19.0,14.25,62.25,87.5,19.0,14.25,1,high,vision_manual_keyframe_interpolation_v4_tail_corrected
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,616,manual_tail_interp_v4,124.0,174.8,38.0,28.4,143.0,189.0,62.0,87.4,19.0,14.2,62.0,87.4,19.0,14.2,1,high,vision_manual_keyframe_interpolation_v4_tail_corrected
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,617,manual_tail_interp_v4,123.5,174.6,38.0,28.3,142.5,188.75,61.75,87.3,19.0,14.15,61.75,87.3,19.0,14.15,1,high,vision_manual_keyframe_interpolation_v4_tail_corrected
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,618,manual_tail_interp_v4,123.0,174.4,38.0,28.2,142.0,188.5,61.5,87.2,19.0,14.1,61.5,87.2,19.0,14.1,1,high,vision_manual_keyframe_interpolation_v4_tail_corrected
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,619,manual_tail_interp_v4,122.5,174.2,38.0,28.1,141.5,188.25,61.25,87.1,19.0,14.05,61.25,87.1,19.0,14.05,1,high,vision_manual_keyframe_interpolation_v4_tail_corrected
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,620,manual_tail_corrected_v4,122.0,174.0,38.0,28.0,141.0,188.0,61.0,87.0,19.0,14.0,61.0,87.0,19.0,14.0,1,high,vision_manual_keyframe_interpolation_v4_tail_corrected
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,621,manual_tail_interp_v4,121.7,174.1,38.0,28.0,140.7,188.1,60.85,87.05,19.0,14.0,60.85,87.05,19.0,14.0,1,high,vision_manual_keyframe_interpolation_v4_tail_corrected
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,622,manual_tail_interp_v4,121.4,174.2,38.0,28.0,140.4,188.2,60.7,87.1,19.0,14.0,60.7,87.1,19.0,14.0,1,high,vision_manual_keyframe_interpolation_v4_tail_corrected
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,623,manual_tail_interp_v4,121.1,174.3,38.0,28.0,140.1,188.3,60.55,87.15,19.0,14.0,60.55,87.15,19.0,14.0,1,high,vision_manual_keyframe_interpolation_v4_tail_corrected
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,624,manual_tail_interp_v4,120.8,174.4,38.0,28.0,139.8,188.4,60.4,87.2,19.0,14.0,60.4,87.2,19.0,14.0,1,high,vision_manual_keyframe_interpolation_v4_tail_corrected
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,625,manual_tail_interp_v4,120.5,174.5,38.0,28.0,139.5,188.5,60.25,87.25,19.0,14.0,60.25,87.25,19.0,14.0,1,high,vision_manual_keyframe_interpolation_v4_tail_corrected
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,626,manual_tail_interp_v4,120.2,174.6,38.0,28.0,139.2,188.6,60.1,87.3,19.0,14.0,60.1,87.3,19.0,14.0,1,high,vision_manual_keyframe_interpolation_v4_tail_corrected
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,627,manual_tail_interp_v4,119.9,174.7,38.0,28.0,138.9,188.7,59.95,87.35,19.0,14.0,59.95,87.35,19.0,14.0,1,high,vision_manual_keyframe_interpolation_v4_tail_corrected
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,628,manual_tail_interp_v4,119.6,174.8,38.0,28.0,138.6,188.8,59.8,87.4,19.0,14.0,59.8,87.4,19.0,14.0,1,high,vision_manual_keyframe_interpolation_v4_tail_corrected
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,629,manual_tail_interp_v4,119.3,174.9,38.0,28.0,138.3,188.9,59.65,87.45,19.0,14.0,59.65,87.45,19.0,14.0,1,high,vision_manual_keyframe_interpolation_v4_tail_corrected
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,630,manual_tail_interp_v4,119.0,175.0,38.0,28.0,138.0,189.0,59.5,87.5,19.0,14.0,59.5,87.5,19.0,14.0,1,high,vision_manual_keyframe_interpolation_v4_tail_corrected
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,631,manual_tail_interp_v4,118.7,175.1,38.0,28.0,137.7,189.1,59.35,87.55,19.0,14.0,59.35,87.55,19.0,14.0,1,high,vision_manual_keyframe_interpolation_v4_tail_corrected
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,632,manual_tail_interp_v4,118.4,175.2,38.0,28.0,137.4,189.2,59.2,87.6,19.0,14.0,59.2,87.6,19.0,14.0,1,high,vision_manual_keyframe_interpolation_v4_tail_corrected
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,633,manual_tail_interp_v4,118.1,175.3,38.0,28.0,137.1,189.3,59.05,87.65,19.0,14.0,59.05,87.65,19.0,14.0,1,high,vision_manual_keyframe_interpolation_v4_tail_corrected
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,634,manual_tail_interp_v4,117.8,175.4,38.0,28.0,136.8,189.4,58.9,87.7,19.0,14.0,58.9,87.7,19.0,14.0,1,high,vision_manual_keyframe_interpolation_v4_tail_corrected
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,635,manual_tail_interp_v4,117.5,175.5,38.0,28.0,136.5,189.5,58.75,87.75,19.0,14.0,58.75,87.75,19.0,14.0,1,high,vision_manual_keyframe_interpolation_v4_tail_corrected
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,636,manual_tail_interp_v4,117.2,175.6,38.0,28.0,136.2,189.6,58.6,87.8,19.0,14.0,58.6,87.8,19.0,14.0,1,high,vision_manual_keyframe_interpolation_v4_tail_corrected
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,637,manual_tail_interp_v4,116.9,175.7,38.0,28.0,135.9,189.7,58.45,87.85,19.0,14.0,58.45,87.85,19.0,14.0,1,high,vision_manual_keyframe_interpolation_v4_tail_corrected
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,638,manual_tail_interp_v4,116.6,175.8,38.0,28.0,135.6,189.8,58.3,87.9,19.0,14.0,58.3,87.9,19.0,14.0,1,high,vision_manual_keyframe_interpolation_v4_tail_corrected
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,639,manual_tail_interp_v4,116.3,175.9,38.0,28.0,135.3,189.9,58.15,87.95,19.0,14.0,58.15,87.95,19.0,14.0,1,high,vision_manual_keyframe_interpolation_v4_tail_corrected
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,640,manual_tail_corrected_v4,116.0,176.0,38.0,28.0,135.0,190.0,58.0,88.0,19.0,14.0,58.0,88.0,19.0,14.0,1,high,vision_manual_keyframe_interpolation_v4_tail_corrected
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,641,manual_tail_interp_v4,115.6,176.9,38.0,28.0,134.6,190.9,57.8,88.45,19.0,14.0,57.8,88.45,19.0,14.0,1,high,vision_manual_keyframe_interpolation_v4_tail_corrected
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,642,manual_tail_interp_v4,115.2,177.8,38.0,28.0,134.2,191.8,57.6,88.9,19.0,14.0,57.6,88.9,19.0,14.0,1,high,vision_manual_keyframe_interpolation_v4_tail_corrected
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,643,manual_tail_interp_v4,114.8,178.7,38.0,28.0,133.8,192.7,57.4,89.35,19.0,14.0,57.4,89.35,19.0,14.0,1,high,vision_manual_keyframe_interpolation_v4_tail_corrected
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,644,manual_tail_interp_v4,114.4,179.6,38.0,28.0,133.4,193.6,57.2,89.8,19.0,14.0,57.2,89.8,19.0,14.0,1,high,vision_manual_keyframe_interpolation_v4_tail_corrected
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,645,manual_tail_interp_v4,114.0,180.5,38.0,28.0,133.0,194.5,57.0,90.25,19.0,14.0,57.0,90.25,19.0,14.0,1,high,vision_manual_keyframe_interpolation_v4_tail_corrected
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,646,manual_tail_interp_v4,113.6,181.4,38.0,28.0,132.6,195.4,56.8,90.7,19.0,14.0,56.8,90.7,19.0,14.0,1,high,vision_manual_keyframe_interpolation_v4_tail_corrected
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,647,manual_tail_interp_v4,113.2,182.3,38.0,28.0,132.2,196.3,56.6,91.15,19.0,14.0,56.6,91.15,19.0,14.0,1,high,vision_manual_keyframe_interpolation_v4_tail_corrected
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,648,manual_tail_interp_v4,112.8,183.2,38.0,28.0,131.8,197.2,56.4,91.6,19.0,14.0,56.4,91.6,19.0,14.0,1,high,vision_manual_keyframe_interpolation_v4_tail_corrected
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,649,manual_tail_interp_v4,112.4,184.1,38.0,28.0,131.4,198.1,56.2,92.05,19.0,14.0,56.2,92.05,19.0,14.0,1,high,vision_manual_keyframe_interpolation_v4_tail_corrected
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,650,manual_tail_corrected_v4,112.0,185.0,38.0,28.0,131.0,199.0,56.0,92.5,19.0,14.0,56.0,92.5,19.0,14.0,1,high,vision_manual_keyframe_interpolation_v4_tail_corrected
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,651,manual_tail_interp_v4,110.7,185.9,37.8,27.8,129.6,199.8,55.35,92.95,18.9,13.9,55.35,92.95,18.9,13.9,1,high,vision_manual_keyframe_interpolation_v4_tail_corrected
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,652,manual_tail_interp_v4,109.4,186.8,37.6,27.6,128.2,200.6,54.7,93.4,18.8,13.8,54.7,93.4,18.8,13.8,1,high,vision_manual_keyframe_interpolation_v4_tail_corrected
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,653,manual_tail_interp_v4,108.1,187.7,37.4,27.4,126.8,201.4,54.05,93.85,18.7,13.7,54.05,93.85,18.7,13.7,1,high,vision_manual_keyframe_interpolation_v4_tail_corrected
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,654,manual_tail_interp_v4,106.8,188.6,37.2,27.2,125.4,202.2,53.4,94.3,18.6,13.6,53.4,94.3,18.6,13.6,1,high,vision_manual_keyframe_interpolation_v4_tail_corrected
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,655,manual_tail_interp_v4,105.5,189.5,37.0,27.0,124.0,203.0,52.75,94.75,18.5,13.5,52.75,94.75,18.5,13.5,1,high,vision_manual_keyframe_interpolation_v4_tail_corrected
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,656,manual_tail_interp_v4,104.2,190.4,36.8,26.8,122.6,203.8,52.1,95.2,18.4,13.4,52.1,95.2,18.4,13.4,1,high,vision_manual_keyframe_interpolation_v4_tail_corrected
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,657,manual_tail_interp_v4,102.9,191.3,36.6,26.6,121.2,204.6,51.45,95.65,18.3,13.3,51.45,95.65,18.3,13.3,1,high,vision_manual_keyframe_interpolation_v4_tail_corrected
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,658,manual_tail_interp_v4,101.6,192.2,36.4,26.4,119.8,205.4,50.8,96.1,18.2,13.2,50.8,96.1,18.2,13.2,1,high,vision_manual_keyframe_interpolation_v4_tail_corrected
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,659,manual_tail_interp_v4,100.3,193.1,36.2,26.2,118.4,206.2,50.15,96.55,18.1,13.1,50.15,96.55,18.1,13.1,1,high,vision_manual_keyframe_interpolation_v4_tail_corrected
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,660,manual_tail_corrected_v4,99.0,194.0,36.0,26.0,117.0,207.0,49.5,97.0,18.0,13.0,49.5,97.0,18.0,13.0,1,high,vision_manual_keyframe_interpolation_v4_tail_corrected
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,661,manual_tail_interp_v4,98.5,194.9,36.0,25.8,116.5,207.8,49.25,97.45,18.0,12.9,49.25,97.45,18.0,12.9,1,high,vision_manual_keyframe_interpolation_v4_tail_corrected
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,662,manual_tail_interp_v4,98.0,195.8,36.0,25.6,116.0,208.6,49.0,97.9,18.0,12.8,49.0,97.9,18.0,12.8,1,high,vision_manual_keyframe_interpolation_v4_tail_corrected
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,663,manual_tail_interp_v4,97.5,196.7,36.0,25.4,115.5,209.4,48.75,98.35,18.0,12.7,48.75,98.35,18.0,12.7,1,high,vision_manual_keyframe_interpolation_v4_tail_corrected
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,664,manual_tail_interp_v4,97.0,197.6,36.0,25.2,115.0,210.2,48.5,98.8,18.0,12.6,48.5,98.8,18.0,12.6,1,high,vision_manual_keyframe_interpolation_v4_tail_corrected
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,665,manual_tail_interp_v4,96.5,198.5,36.0,25.0,114.5,211.0,48.25,99.25,18.0,12.5,48.25,99.25,18.0,12.5,1,high,vision_manual_keyframe_interpolation_v4_tail_corrected
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,666,manual_tail_interp_v4,96.0,199.4,36.0,24.8,114.0,211.8,48.0,99.7,18.0,12.4,48.0,99.7,18.0,12.4,1,high,vision_manual_keyframe_interpolation_v4_tail_corrected
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,667,manual_tail_interp_v4,95.5,200.3,36.0,24.6,113.5,212.6,47.75,100.15,18.0,12.3,47.75,100.15,18.0,12.3,1,high,vision_manual_keyframe_interpolation_v4_tail_corrected
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,668,manual_tail_interp_v4,95.0,201.2,36.0,24.4,113.0,213.4,47.5,100.6,18.0,12.2,47.5,100.6,18.0,12.2,1,high,vision_manual_keyframe_interpolation_v4_tail_corrected
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,669,manual_tail_interp_v4,94.5,202.1,36.0,24.2,112.5,214.2,47.25,101.05,18.0,12.1,47.25,101.05,18.0,12.1,1,high,vision_manual_keyframe_interpolation_v4_tail_corrected
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,670,manual_tail_corrected_v4,94.0,203.0,36.0,24.0,112.0,215.0,47.0,101.5,18.0,12.0,47.0,101.5,18.0,12.0,1,high,vision_manual_keyframe_interpolation_v4_tail_corrected
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,671,manual_tail_interp_v4,93.1,203.3,36.0,24.0,111.1,215.3,46.55,101.65,18.0,12.0,46.55,101.65,18.0,12.0,1,high,vision_manual_keyframe_interpolation_v4_tail_corrected
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,672,manual_tail_interp_v4,92.2,203.6,36.0,24.0,110.2,215.6,46.1,101.8,18.0,12.0,46.1,101.8,18.0,12.0,1,high,vision_manual_keyframe_interpolation_v4_tail_corrected
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,673,manual_tail_interp_v4,91.3,203.9,36.0,24.0,109.3,215.9,45.65,101.95,18.0,12.0,45.65,101.95,18.0,12.0,1,high,vision_manual_keyframe_interpolation_v4_tail_corrected
